source,source_id,name,operator,city,country,latitude,longitude,net_count,ix_count,confidence,source_url,license_note
PeeringDB,9330,TEKNET Datacenter ANTALYA,Teknet Veri Merkezi Hizmetleri A.Ş,Antalya,TR,36.889686,30.744205,5,0,high,https://www.peeringdb.com/fac/9330,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9338,"Africa Data Centres, Johannesburg JHB2, South Africa",Africa Data Centres,Samrand,ZA,-25.930536,28.138418,15,1,high,https://www.peeringdb.com/fac/9338,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9341,KSC-BKK,KSC Commercial Internet Co. Ltd.,Laksi,TH,13.866975,100.560335,0,0,high,https://www.peeringdb.com/fac/9341,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9358,Neutral Networks Monterrey (MTY-NN),Even Group,Monterrey,MX,25.666174,-100.316342,6,0,high,https://www.peeringdb.com/fac/9358,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9360,Jackson Technical Datacenter,Jackson Technical,Tulsa,US,36.151937,-95.984342,1,0,high,https://www.peeringdb.com/fac/9360,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9361,UK Servers Coventry,UK Dedicated Servers Limited,Coventry,GB,52.397623,-1.578236,22,1,high,https://www.peeringdb.com/fac/9361,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9362,ABStation,Thames Network Limited,Greenwich,GB,51.491884,0.035515,1,0,high,https://www.peeringdb.com/fac/9362,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9378,Equinix CA1 - Canberra,"Equinix, Inc.",Mitchell,AU,-35.2085,149.13536,3,1,high,https://www.peeringdb.com/fac/9378,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9381,123.NET - DC4 - 400 76th St SW,"123.Net, LLC.",Byron Center,US,42.825389,-85.672784,12,2,high,https://www.peeringdb.com/fac/9381,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9382,123.NET - DC2 - 24275 Northwestern Hwy.,"123.Net, LLC.",Southfield,US,42.467035,-83.235001,7,1,high,https://www.peeringdb.com/fac/9382,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9385,Keppel Data Centres | Keppel DC Sydney 1,Keppel Data Centres Holding Pte Ltd,Sydney,AU,-33.819339,151.185942,0,0,high,https://www.peeringdb.com/fac/9385,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9387,ASIA-ISP Shanghai,"ASIA-ISP CO., LIMITED",Shanghai,CN,31.17075,121.401021,1,0,high,https://www.peeringdb.com/fac/9387,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9390,"DartPoints Dublin, OH - CMH1","DartPoints, LLC",Dublin,US,40.093185,-83.133589,5,1,high,https://www.peeringdb.com/fac/9390,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9392,T-M-Net Verden,Marco Bungalski GmbH,Verden,DE,52.954029,9.244393,0,0,high,https://www.peeringdb.com/fac/9392,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9398,TunBroker Baltimore,Tunbroker LLC,Linthicum Heights,US,39.213809,-76.679891,0,0,high,https://www.peeringdb.com/fac/9398,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9399,Ouiherberg Aimargues,OuiHeberg SARL,Aimargues,FR,43.69085,4.198021,0,0,high,https://www.peeringdb.com/fac/9399,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9403,123.NET - DC3 - 24245 Northwestern Hwy.,"123.Net, LLC.",Southfield,US,42.466862,-83.234666,8,0,high,https://www.peeringdb.com/fac/9403,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9406,Equinix LA7 - Los Angeles,"Equinix, Inc.",Los Angeles,US,33.850864,-118.304002,2,1,high,https://www.peeringdb.com/fac/9406,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9407,DC Bunker Korolev,JSC MTW.RU,Korolev,RU,55.91386,37.799953,1,0,high,https://www.peeringdb.com/fac/9407,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9408,Tecto TGIG1 (ex Globenet CLS RJ),Tecto Data Centers,Rio de Janeiro,BR,-22.99121,-43.44514,16,1,high,https://www.peeringdb.com/fac/9408,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9410,i2 Lyngby,i2 - DTU,Lyngby,DK,55.784385,12.519543,0,1,high,https://www.peeringdb.com/fac/9410,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9415,QTS Ashburn (ASH3),"QTS Realty Trust, Inc.",Ashburn,US,39.000915,-77.475168,6,0,high,https://www.peeringdb.com/fac/9415,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9416,Colo Solutions Downtown Orlando,"Colo Solutions, LLC",Orlando,US,28.534496,-81.379455,14,1,high,https://www.peeringdb.com/fac/9416,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9419,Korbank Data Center,Korbank S. A.,Wroclaw,PL,51.111927,16.982936,20,3,high,https://www.peeringdb.com/fac/9419,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9420,DataCity 440 Waterloo,DataCity,Waterloo,CA,43.48164,-80.540546,2,0,high,https://www.peeringdb.com/fac/9420,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9422,OK Network,OK Network and Communications,Dhaka,BD,23.71886,90.38816,0,0,high,https://www.peeringdb.com/fac/9422,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9429,505 Marquette -- Lobo Internet,"Lobo Internet Services, Ltd",Albuquerque,US,35.088935,-106.652526,0,1,high,https://www.peeringdb.com/fac/9429,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9434,CyrusOne Frankfurt 3,CyrusOne Inc.,Frankfurt,DE,50.128106,8.583001,0,1,high,https://www.peeringdb.com/fac/9434,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9452,Internet Binat Tel Aviv DC,Internet Binat,Tel Aviv,IL,32.109963,34.840517,1,0,high,https://www.peeringdb.com/fac/9452,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9454,HKBN Edwick Industrial Centre,HKBN Enterprise Solutions Limited,Kwai Chung,HK,22.368466,114.135528,6,0,high,https://www.peeringdb.com/fac/9454,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9459,PIX Defferrari - Novo Hamburgo,Defferrari Informática Ltda.,Novo Hamburgo,BR,-29.685272,-51.127764,1,0,high,https://www.peeringdb.com/fac/9459,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9460,Evocative BOS1,VPLS,Somerville,US,42.377932,-71.080419,9,1,high,https://www.peeringdb.com/fac/9460,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9484,NetCaster,NetCaster Solutions,São José do Rio Preto,BR,-20.794776,-49.357403,1,0,high,https://www.peeringdb.com/fac/9484,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9492,PIT Bolivia,Pit Bolivia Entidad Civil Sin Fines de Lucro,La Paz,BO,-16.544947,-68.084857,1,1,high,https://www.peeringdb.com/fac/9492,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9495,Nusantara Data Center - Jakarta (Gedung),MoraRepublic,Daerah Khusus Ibukota,ID,-6.215262,106.862581,0,1,high,https://www.peeringdb.com/fac/9495,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9496,ihosting Servicios Internet,iHosting Servicios Internet Ltda.,Viña del Mar,CL,-33.019962,-71.543801,0,0,high,https://www.peeringdb.com/fac/9496,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9501,Migtel Telecomunicacoes,Migtel Telecomunicações,São Paulo,BR,-23.619838,-46.699673,0,0,high,https://www.peeringdb.com/fac/9501,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9508,DREAMMARK1 Datacenter,DREAMLINE CO.,Guro-gu,KR,37.485871,126.89153,1,0,high,https://www.peeringdb.com/fac/9508,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9509,DREAMMARK1 IDC,DREAMLINE CO.,Guro-gu,KR,37.485871,126.89153,2,0,high,https://www.peeringdb.com/fac/9509,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9515,Neutron - Coeur d'Alene,Neutron LLC,Coeur d'Alene,US,47.700339,-116.794444,6,1,high,https://www.peeringdb.com/fac/9515,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9518,Datacenter Thurgau,EKT AG,Frauenfeld,CH,47.562428,8.887672,2,1,high,https://www.peeringdb.com/fac/9518,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9521,Arrow Calgary DC2,Arrow Group Inc,Calgary,CA,51.087137,-113.996727,31,3,high,https://www.peeringdb.com/fac/9521,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9522,SaskTel Saskatoon North,Saskatchewan Telecommunications,Saskatoon,CA,52.193835,-106.655416,3,0,high,https://www.peeringdb.com/fac/9522,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9525,INTERNETWORK KOMUNIKASI INDONESIA,PT Internetwork Komunikasi Indonesia,Jakarta,ID,-6.183836,106.792283,0,0,high,https://www.peeringdb.com/fac/9525,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9526,High DC,Neocarrier Communications SARL,La Chaux-de-Fonds,CH,47.08215,6.801956,2,0,high,https://www.peeringdb.com/fac/9526,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9537,Prov.net 935,Provdotnet LLC,Providence,US,41.81764,-71.423806,0,0,high,https://www.peeringdb.com/fac/9537,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9543,Myguru Vijayawada,Myguru Online India Pvt Ltd,Vijayawada,IN,16.506155,80.67782,0,0,high,https://www.peeringdb.com/fac/9543,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9546,Equinix MT1 - Montreal,"Equinix, Inc.",Saint-Laurent,CA,45.488966,-73.745578,10,3,high,https://www.peeringdb.com/fac/9546,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9547,Equinix WI1 - Winnipeg,"Equinix, Inc.",Winnipeg,CA,49.824978,-97.178151,2,0,high,https://www.peeringdb.com/fac/9547,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9548,Equinix VA1 - Vancouver,"Equinix, Inc.",Burnaby,CA,49.260409,-123.01094,2,0,high,https://www.peeringdb.com/fac/9548,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9549,Equinix TR5 - Toronto,"Equinix, Inc.",Markham,CA,43.846887,-79.333354,0,0,high,https://www.peeringdb.com/fac/9549,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9550,Equinix SJ1 - Saint John,"Equinix, Inc.",Saint John,CA,45.292567,-66.099191,0,0,high,https://www.peeringdb.com/fac/9550,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9551,Equinix OT1 - Ottawa,"Equinix, Inc.",Gatineau,CA,45.575353,-75.398115,0,0,high,https://www.peeringdb.com/fac/9551,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9552,Equinix KA1 - Kamloops,"Equinix, Inc.",Kamloops,CA,50.675455,-120.379861,1,0,high,https://www.peeringdb.com/fac/9552,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9553,Equinix CL1 - Calgary,"Equinix, Inc.",Calgary,CA,51.045517,-114.069297,4,1,high,https://www.peeringdb.com/fac/9553,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9554,Equinix CL2 - Calgary,"Equinix, Inc.",Calgary,CA,51.048066,-114.009688,0,0,high,https://www.peeringdb.com/fac/9554,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9556,Ehiweb.it Bologna,Ehinet Srl,Bologna,IT,44.529071,11.352785,0,0,high,https://www.peeringdb.com/fac/9556,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9560,LYNET Hamburg,LYNET Kommunikation AG,Hamburg,DE,53.550912,10.047057,0,0,high,https://www.peeringdb.com/fac/9560,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9568,Lumanex DC1,Lumanex,Pomezia,IT,41.66855,12.503993,13,3,high,https://www.peeringdb.com/fac/9568,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9572,LYNET Lübeck,LYNET Kommunikation AG,Lübeck,DE,53.898954,10.706476,0,0,high,https://www.peeringdb.com/fac/9572,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9575,JupiterDC 01,PT. Jupiter Jala Arta,Jakarta Selatan,ID,-6.235163,106.8204,0,0,high,https://www.peeringdb.com/fac/9575,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9576,JupiterDC 02,PT. Jupiter Jala Arta,Jakarta Selatan,ID,-6.238698,106.824115,2,0,high,https://www.peeringdb.com/fac/9576,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9577,JupiterDC 03,PT. Jupiter Jala Arta,Jakarta Selatan,ID,-6.238456,106.824227,3,0,high,https://www.peeringdb.com/fac/9577,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9599,Sprint Data Center,Sprint S.A.,Olsztyn,PL,53.77019,20.464915,1,0,high,https://www.peeringdb.com/fac/9599,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9604,Internexa Arequipa - Socabaya,InterNexa Peru,Arequipa,PE,16.472942,-71.517647,1,0,high,https://www.peeringdb.com/fac/9604,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9609,eStruxture VAN-3,eStruxture Data Centers Inc.,Burnaby,CA,49.254309,-122.99724,1,2,high,https://www.peeringdb.com/fac/9609,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9616,Regional Data Hub (RDH),Telecom Egypt,Giza,EG,30.067903,31.020704,18,1,high,https://www.peeringdb.com/fac/9616,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9622,Cogent Atlanta,"Cogent Communications, Inc.",Atlanta,US,33.755851,-84.391243,14,1,high,https://www.peeringdb.com/fac/9622,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9625,HostPalace Sarjapur DC (Bengaluru),HostPalace (INDIA),Sarjapura,IN,12.852482,77.783313,1,0,high,https://www.peeringdb.com/fac/9625,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9628,DeeNet Data Center Mangalore,Deenet Services Pvt Ltd,Mangalore,IN,12.88367,74.875685,9,0,high,https://www.peeringdb.com/fac/9628,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9648,Matrix Data Center BM1 (MDC BM1),PT. NAP Info Lintas Nusa,Batam,ID,1.15994,104.139897,6,0,high,https://www.peeringdb.com/fac/9648,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9657,Ansluten VXO DC,Ansluten Hosting i Sverige AB,Växjö,SE,56.878437,14.779828,2,0,high,https://www.peeringdb.com/fac/9657,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9658,Ansluten KHN DC,Ansluten Hosting i Sverige AB,Karlshamn,SE,56.194607,14.851981,1,0,high,https://www.peeringdb.com/fac/9658,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9659,200 South Virginia - Reno,Basin Street Properties - Tahoe - Reno,Reno,US,39.522999,-119.811358,5,1,high,https://www.peeringdb.com/fac/9659,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9663,"CoreSite - Washington,DC (DC2)",CoreSite,Washington,US,38.903404,-77.031169,4,2,high,https://www.peeringdb.com/fac/9663,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9664,CoreSite - Los Angeles (LA3),CoreSite,Los Angeles,US,34.058703,-118.235929,18,2,high,https://www.peeringdb.com/fac/9664,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9666,Sabay Digital - Tonle Basak (KPH),Sabay Digital (Cambodia),Phnom Penh,KH,11.544565,104.936884,0,1,high,https://www.peeringdb.com/fac/9666,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9670,Barcelona Cable Landing Station,AFR-IX Telecom,Sant Adrià de Besòs,ES,41.427287,2.230662,8,6,high,https://www.peeringdb.com/fac/9670,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9672,CNX - Psa Depo (BSS),CNX,Phnom Penh,KH,11.564379,104.899243,1,1,high,https://www.peeringdb.com/fac/9672,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9686,Lotte Yongin,LOTTE DATA COMMUNICATION COMPANY,Yongin,KR,37.302621,127.109995,1,0,high,https://www.peeringdb.com/fac/9686,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9687,KT Guro,LOTTE DATA COMMUNICATION COMPANY,Seoul,KR,37.481141,126.903083,1,0,high,https://www.peeringdb.com/fac/9687,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9688,GDS Shenzhen San,GDS Services Ltd,Shenzhen,CN,22.502825,114.05798,10,1,high,https://www.peeringdb.com/fac/9688,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9690,TGT Hong Kong Data Centre 2,"Towngas Telecommunications Co., Ltd.",Hong Kong,HK,22.286761,114.274434,23,1,high,https://www.peeringdb.com/fac/9690,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9693,TGT Hong Kong Data Centre 1,"Towngas Telecommunications Co., Ltd.",Hong Kong,HK,22.336668,114.19888,3,0,high,https://www.peeringdb.com/fac/9693,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9698,LWLcom Bremen BRE06 + BRE09,LWLcom GmbH,Bremen,DE,53.084146,8.768254,3,1,high,https://www.peeringdb.com/fac/9698,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9699,SecureData 365,SecureData 365,Canton,US,40.832529,-81.431933,0,0,high,https://www.peeringdb.com/fac/9699,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9702,Tyna Host - Datacenter no Brasil,Tyna Host - Datacenter no Brasil,Muriaé,BR,-21.126894,-42.357551,1,0,high,https://www.peeringdb.com/fac/9702,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9705,DNSnetworks IDC3,DNSnetworks Corporation,Ottawa,CA,45.340247,-75.910181,0,0,high,https://www.peeringdb.com/fac/9705,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9706,DNSnetworks IDC1,DNSnetworks Corporation,Ottawa,CA,45.336188,-75.797212,0,0,high,https://www.peeringdb.com/fac/9706,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9707,DNSnetworks IDC4,DNSnetworks Corporation,Miami,US,25.775869,-80.19313,0,1,high,https://www.peeringdb.com/fac/9707,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9708,DNSnetworks IDC2,DNSnetworks Corporation,Pointe-Claire,CA,45.475074,-73.80085,0,0,high,https://www.peeringdb.com/fac/9708,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9711,"AlexHost, Republic of Moldova",AlexHost SRL,Chisinau,MD,46.989614,28.859303,1,0,high,https://www.peeringdb.com/fac/9711,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9724,CtrlS Hyderabad DC2,CtrlS Datacenters Ltd,Hyderabad,IN,17.436221,78.364587,7,0,high,https://www.peeringdb.com/fac/9724,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9725,CtrlS Mumbai DC2,CtrlS Datacenters Ltd,Mumbai,IN,19.108213,73.023588,12,2,high,https://www.peeringdb.com/fac/9725,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9726,CtrlS Mumbai DC3,CtrlS Datacenters Ltd,Mumbai,IN,19.109778,73.024444,5,1,high,https://www.peeringdb.com/fac/9726,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9735,CtrlS Hyderabad DC3,CtrlS Datacenters Ltd,Hyderabad,IN,17.436221,78.364587,3,0,high,https://www.peeringdb.com/fac/9735,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9736,PNT DATA CENTER,Park Naukowo-Technologiczny w Opolu Sp. z o.o.,Opole,PL,50.683406,17.874119,1,0,high,https://www.peeringdb.com/fac/9736,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9738,Globenet Boca Raton CLS,Vtal,Boca Raton,US,26.344915,-80.08815,2,0,high,https://www.peeringdb.com/fac/9738,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9743,LEDC - NTL1 - Newcastle,Leading Edge Data Centres,Mayfield West,AU,-32.882913,151.730565,8,0,high,https://www.peeringdb.com/fac/9743,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9744,Keppel Data Centres | Keppel DC Singapore 2,Keppel Data Centres Holding Pte Ltd,Singapore,SG,1.340811,103.944117,0,0,high,https://www.peeringdb.com/fac/9744,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9745,Keppel Data Centres | Keppel DC Singapore 3,Keppel Data Centres Holding Pte Ltd,Singapore,SG,1.340446,103.943878,0,0,high,https://www.peeringdb.com/fac/9745,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9746,Keppel Data Centres | Keppel DC Singapore 5,Keppel Data Centres Holding Pte Ltd,Singapore,SG,1.319573,103.700241,0,0,high,https://www.peeringdb.com/fac/9746,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9748,PCCW Global-Keppel International Carrier Exchange,Keppel Data Centres Holding Pte Ltd,Hong Kong,HK,22.279816,114.170936,3,0,high,https://www.peeringdb.com/fac/9748,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9749,Keppel Data Centres | Gore Hill Data Centre,Keppel Data Centres Holding Pte Ltd,Artarmon,AU,-33.820006,151.186295,2,0,high,https://www.peeringdb.com/fac/9749,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9750,Keppel Data Centres | iSeek Data Centre,Keppel Data Centres Holding Pte Ltd,Brisbane,AU,-27.415672,153.091248,0,0,high,https://www.peeringdb.com/fac/9750,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9751,Keppel Data Centres | Cardiff Data Centre,Keppel Data Centres Holding Pte Ltd,Cardiff,GB,51.452221,-3.185821,0,0,high,https://www.peeringdb.com/fac/9751,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9753,Keppel Data Centres | Keppel DC Dublin 2,Keppel Data Centres Holding Pte Ltd,Dublin,IE,53.409384,-6.363503,2,0,high,https://www.peeringdb.com/fac/9753,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9754,Keppel Data Centres | Milan Data Centre,Keppel Data Centres Holding Pte Ltd,Milan,IT,45.4531,9.11651,0,0,high,https://www.peeringdb.com/fac/9754,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9755,Keppel Data Centres | Kelsterbach Data Centre,Keppel Data Centres Holding Pte Ltd,Kelsterbach,DE,50.051897,8.525022,0,0,high,https://www.peeringdb.com/fac/9755,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9756,Keppel Data Centres | maincubes Data Centre,Keppel Data Centres Holding Pte Ltd,Offenbach,DE,50.1093,8.74229,0,0,high,https://www.peeringdb.com/fac/9756,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9757,Keppel Data Centres | Huizhou Data Centre,Keppel Data Centres Holding Pte Ltd,Huizhou,CN,23.114234,114.424548,1,0,high,https://www.peeringdb.com/fac/9757,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9758,Keppel Data Centres | Basis Bay Data Centre,Keppel Data Centres Holding Pte Ltd,Cyberjaya,MY,2.905236,101.652832,0,0,high,https://www.peeringdb.com/fac/9758,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9760,ksiezyc.pl,Aves Sp. z o.o.,Zduńska Wola,PL,51.600324,18.942617,0,0,high,https://www.peeringdb.com/fac/9760,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,9771,GLOBE DataCenter Den Helder,GLOBE DataCenter BV,Den Helder,NL,52.943255,4.772343,0,0,high,https://www.peeringdb.com/fac/9771,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
